word,is_solution,first_entropy
testa,0,4.732941
teste,0,4.259591
tests,0,3.800427
testy,1,4.321667
tetes,0,4.155071
teths,0,4.226409
tetra,0,4.922317
tetri,0,4.714357
teuch,0,4.840215
teugh,0,4.650929
tewed,0,4.212172
tewel,0,4.501548
tewit,0,4.235868
texas,0,4.645236
texes,0,4.035340
texts,0,3.728018
thack,0,4.408058
thagi,0,4.618150
thaim,0,4.777029
thale,0,5.555346
thali,0,5.031533
thana,0,4.385383
thane,0,5.478899
thang,0,4.668591
thank,1,4.593005
thans,0,4.990061
thanx,0,4.257039
tharm,0,4.904404
thars,0,5.148299
thaws,0,4.465842
thawy,0,4.350452
thebe,0,4.313918
theca,0,5.026139
theed,0,4.469714
theek,0,4.196153
thees,0,4.604394
theft,1,3.914439
thegn,0,4.686476
theic,0,4.855872
thein,0,5.089011
their,1,5.327519
thelf,0,4.624099
thema,0,4.822881
theme,1,4.379018
thens,0,4.952237
theow,0,4.560768
there,1,4.889796
therm,0,4.873990
these,1,4.733901
thesp,0,4.785785
theta,1,4.477088
thete,0,4.025440
thews,0,4.427131
thewy,0,4.278352
thick,1,4.210291
thief,1,4.780367
thigh,1,3.705868
thigs,0,4.454109
thilk,0,4.477559
thill,0,4.285255
thine,0,5.273227
thing,1,4.443950
think,1,4.377005
thins,0,4.784485
thiol,0,5.023853
third,1,4.847065
thirl,0,5.085916
thoft,0,3.782641
thole,0,5.349010
tholi,0,4.846186
thong,1,4.496244
thorn,1,5.048480
thoro,0,4.353721
thorp,0,4.802913
those,1,5.291735
thous,0,4.632951
thowl,0,4.436204
thrae,0,5.581125
thraw,0,4.667001
three,1,4.944655
threw,1,4.802344
thrid,0,4.809694
thrip,0,4.763472
throb,1,4.617260
throe,0,5.425007
throw,1,4.503846
thrum,1,4.455226
thuds,0,4.320548
thugs,0,4.234003
thuja,0,3.893809
thumb,1,3.881157
thump,1,4.025542
thunk,0,4.167854
thurl,0,4.866516
thuya,0,4.458036
thyme,1,4.550683
thymi,0,4.091988
thymy,0,3.296669
tians,0,5.285916
tiara,1,4.846425
tiars,0,5.456442
tibia,1,4.043496
tical,0,5.148151
ticca,0,4.231617
ticed,0,5.052770
tices,0,5.205188
tichy,0,4.339614
ticks,0,4.308234
ticky,0,4.148135
tidal,1,5.080965
tiddy,0,3.770066
tided,0,4.405111
tides,0,5.132862
tiers,0,5.453039
tiffs,0,3.612437
tifos,0,4.572816
tifts,0,3.833609
tiger,1,5.240574
tiges,0,5.036711
tight,1,3.788003
tigon,0,4.749376
tikas,0,4.673843
tikes,0,4.838057
tikis,0,3.733772
tikka,0,3.754513
tilak,0,4.842736
tilde,1,5.273952
tiled,0,5.273437
tiler,0,5.581962
tiles,0,5.427312
tills,0,4.376995
tilly,0,4.207167
tilth,0,4.224323
tilts,0,4.375594
timbo,0,4.294734
timed,0,4.898677
timer,1,5.247412
times,0,5.048687
timid,1,3.777959
timon,0,4.769664
timps,0,4.373470
tinas,0,5.176543
tinct,0,4.293499
tinds,0,4.702626
tinea,0,5.489598
tined,0,5.200492
tines,0,5.352576
tinge,0,5.087338
tings,0,4.608016
tinks,0,4.466883
tinny,0,4.081115
tints,0,4.294652
tinty,0,4.128064
tipis,0,3.990904
tippy,0,3.725673
tipsy,1,4.630246
tired,0,5.406060
tires,0,5.553927
tirls,0,5.223209
tiros,0,5.257061
tirrs,0,4.564415
titan,1,4.563959
titch,0,3.997599
titer,0,4.883440
tithe,1,4.495603
titis,0,3.553201
title,1,4.889248
titre,0,4.987929
titty,0,3.345526
titup,0,3.951597
tiyin,0,4.065334
tiyns,0,4.757552
tizes,0,4.544875
tizzy,0,3.069249
toads,0,5.073834
toady,0,4.922172
toast,1,4.808627
toaze,0,4.949480
tocks,0,4.354229
tocky,0,4.193609
tocos,0,4.194786
today,1,4.864172
todde,0,4.446643
toddy,1,3.821840
toeas,0,5.447241
toffs,0,3.661895
toffy,0,3.517620
tofts,0,3.887358
tofus,0,4.398166
togae,0,5.346581
togas,0,4.907293
toged,0,4.929393
toges,0,5.062414
togue,0,5.012389
tohos,0,4.059966
toile,0,5.691014
toils,0,5.230374
toing,0,4.800420
toise,0,5.632637
toits,0,4.485645
tokay,0,4.568439
toked,0,4.706779
token,1,4.902861
toker,0,5.059701
tokes,0,4.849546
tokos,0,3.838698
tolan,0,5.313945
tolar,0,5.549589
tolas,0,5.283690
toled,0,5.307642
toles,0,5.448980
tolls,0,4.425956
tolly,0,4.249660
tolts,0,4.430178
tolus,0,4.931293
tolyl,0,4.172583
toman,0,4.959038
tombs,0,4.283565
tomes,0,5.064969
tomia,0,4.854525
tommy,0,3.720182
tomos,0,4.042615
tonal,1,5.349625
tondi,0,4.742276
tondo,0,4.150431
toned,0,5.251390
toner,0,5.565298
tones,0,5.389418
toney,0,5.199632
tonga,1,4.846043
tongs,0,4.682975
tonic,1,4.914575
tonka,0,4.705915
tonks,0,4.534754
tonne,0,4.765166
tonus,0,4.872660
tools,0,4.485067
tooms,0,4.063113
toons,0,4.411075
tooth,1,3.606299
toots,0,3.732385
topaz,1,4.203701
toped,0,4.975222
topee,0,4.806536
topek,0,4.717078
toper,0,5.323192
topes,0,5.121412
tophe,0,4.979407
tophi,0,4.441029
tophs,0,4.479506
topic,1,4.658501
topis,0,4.821615
topoi,0,4.051134
topos,0,4.091788
toppy,0,3.768565
toque,0,4.470566
torah,0,5.312101
toran,0,5.480551
toras,0,5.438205
torch,1,4.955294
torcs,0,5.128098
tores,0,5.560406
toric,0,5.125839
torii,0,4.499078
toros,0,4.560025
torot,0,4.025582
torrs,0,4.607189
torse,0,5.723380
torsi,0,5.237338
torsk,0,4.876863
torso,1,4.648804
torta,0,4.735969
torte,0,5.017649
torts,0,4.566819
torus,1,5.069397
tosas,0,4.499963
tosed,0,5.224828
toses,0,4.650928
toshy,0,4.585835
tossy,0,4.177663
total,1,4.678720
toted,0,4.573836
totem,1,4.443144
toter,0,4.902916
totes,0,4.691487
totty,0,3.390600
touch,1,4.645587
tough,1,4.466006
touks,0,4.431729
touns,0,4.915039
tours,0,5.103713
touse,0,5.413527
tousy,0,4.823986
touts,0,4.258537
touze,0,4.553798
touzy,0,3.943217
towed,0,4.732477
towel,1,5.021068
tower,1,5.075197
towie,0,5.029099
towns,0,4.539897
towny,0,4.385244
towse,0,5.034818
towsy,0,4.430762
towts,0,3.859731
towze,0,4.163590
towzy,0,3.537736
toxic,1,4.098470
toxin,1,4.314183
toyed,0,4.947509
toyer,0,5.305527
toyon,0,4.171840
toyos,0,4.123738
tozed,0,4.425068
tozes,0,4.563748
tozie,0,4.727564
trabs,0,5.033816
trace,1,5.830549
track,1,4.918189
tract,1,4.819158
trade,1,5.681561
trads,0,5.188674
tragi,0,5.089810
traik,0,5.100954
trail,1,5.591218
train,1,5.550773
trait,1,4.972279
tramp,1,4.909052
trams,0,5.113569
trank,0,5.038438
tranq,0,4.678627
trans,0,5.432896
trant,0,4.912825
trape,0,5.655458
traps,0,5.162954
trapt,0,4.647702
trash,1,5.316939
trass,0,4.735664
trats,0,4.778851
tratt,0,4.096717
trave,0,5.342854
trawl,1,5.028155
trayf,0,4.756745
trays,0,5.146371
tread,1,5.489401
treat,1,5.097429
treck,0,4.856808
treed,0,4.902680
treen,0,5.099262
trees,0,5.043273
trefa,0,5.143763
treif,0,5.084959
treks,0,4.904992
trema,0,5.287171
trems,0,5.075628
trend,1,5.256699
tress,0,4.695665
trest,0,4.886372
trets,0,4.734335
trews,0,4.884158
treyf,0,4.689192
treys,0,5.079945
triac,0,5.323906
triad,1,5.330471
trial,1,5.536154
tribe,1,5.343156
trice,1,5.634237
trick,1,4.715132
tride,0,5.471469
tried,1,5.478131
trier,0,5.029298
tries,0,5.618388
triff,0,3.957043
trigo,0,4.978424
trigs,0,4.910908
trike,0,5.236329
trild,0,5.149024
trill,0,4.693167
trims,0,4.910525
trine,0,5.697082
trins,0,5.215676
triol,0,5.428477
trior,0,4.796989
trios,0,5.322439
tripe,1,5.458828
trips,0,4.970868
tripy,0,4.842412
trist,0,4.736726
trite,1,5.066951
troad,0,5.345945
troak,0,5.082745
troat,0,4.951930
trock,0,4.724127
trode,0,5.460828
trods,0,4.998263
trogs,0,4.914529
trois,0,5.314437
troke,0,5.207709
troll,1,4.709951
tromp,0,4.706254
trona,0,5.425572
tronc,0,5.131611
trone,0,5.684949
tronk,0,4.841573
trons,0,5.236312
troop,1,4.400711
trooz,0,3.837722
trope,1,5.427867
troth,0,4.464330
trots,0,4.588146
trout,1,4.575700
trove,1,5.114255
trows,0,4.721336
troys,0,4.959211
truce,1,5.417510
truck,1,4.505894
trued,0,5.262185
truer,1,4.812790
trues,0,5.403108
trugo,0,4.791905
trugs,0,4.693369
trull,0,4.480061
truly,1,4.915301
trump,1,4.481993
trunk,1,4.603574
truss,1,4.318364
trust,1,4.523361
truth,1,4.235046
tryer,0,4.609478
tryke,0,4.796187
tryma,0,4.748229
tryps,0,4.590411
tryst,1,4.340474
tsade,0,5.322809
tsadi,0,4.794185
tsars,0,4.545513
tsked,0,4.452085
tsuba,0,4.431361
tsubo,0,4.346491
tuans,0,5.092039
tuart,0,4.734426
tuath,0,4.286086
tubae,0,5.089431
tubal,1,4.765785
tubar,0,4.946380
tubas,0,4.626353
tubby,0,3.373161
tubed,0,4.671490
tuber,1,5.023321
tubes,0,4.805395
tucks,0,4.114565
tufas,0,4.518866
tuffe,0,3.917396
tuffs,0,3.414342
tufts,0,3.635067
tufty,0,3.465655
tugra,0,4.818125
tuile,0,5.469856
tuina,0,5.006495
tuism,0,4.709722
tuktu,0,2.760109
tules,0,5.235038
tulip,1,4.711131
tulle,1,4.672652
tulpa,0,4.727021
tulsi,0,4.867454
tumid,0,4.379502
tummy,0,3.461652
tumor,1,4.833122
tumps,0,4.167580
tumpy,0,4.017685
tunas,0,4.988565
tunds,0,4.509284
tuned,0,5.025170
tuner,0,5.353024
tunes,0,5.167600
tungs,0,4.422568
tunic,1,4.674638
tunny,0,3.888220
tupek,0,4.511250
tupik,0,4.206313
tuple,0,5.101806
tuque,0,3.567661
turbo,1,4.643616
turds,0,4.728514
turfs,0,4.498760
turfy,0,4.352687
turks,0,4.499968
turme,0,5.141270
turms,0,4.657222
turns,0,4.978381
turnt,0,4.444161
turps,0,4.710402
turrs,0,4.362508
tushy,0,4.324532
tusks,0,3.547084
tusky,0,4.113486
tutee,0,4.188786
tutor,1,4.474400
tutti,0,3.283672
tutty,0,3.136185
tutus,0,3.241265
tuxes,0,4.360155
tuyer,0,5.095488
twaes,0,5.071713
twain,0,4.800409
twals,0,4.781111
twang,1,4.388374
twank,0,4.305531
twats,0,4.028349
tways,0,4.406784
tweak,1,4.462403
tweed,1,4.177309
tweel,0,4.473070
tween,0,4.382881
tweep,0,4.121121
tweer,0,4.537129
tweet,1,3.779312
twerk,0,4.434182
twerp,0,4.656025
twice,1,4.900961
twier,0,5.109596
twigs,0,4.172302
twill,0,3.996108
twilt,0,4.059046
twine,1,4.985071
twink,0,4.092861
twins,0,4.494492
twiny,0,4.364888
twire,0,5.182920
twirl,1,4.799604
twirp,0,4.498238
twist,1,3.999499
twite,0,4.330319
twits,0,3.840368
twixt,1,3.130404
twoer,0,5.086399
twyer,0,4.699750
tyees,0,4.539517
tyers,0,5.058346
tying,1,4.409568
tyiyn,0,3.897778
tykes,0,4.448923
tyler,0,5.190181
tymps,0,3.998641
tynde,0,4.792407
tyned,0,4.820560
tynes,0,4.975853
typal,0,4.723923
typed,0,4.549331
types,0,4.715026
typey,0,3.933239
typic,0,4.257066
typos,0,4.442798
typps,0,3.489940
typto,0,3.745335
tyran,0,5.102849
tyred,0,5.008930
tyres,0,5.167990
tyros,0,4.912844
tythe,0,4.096989
tzars,0,4.545327
udals,0,4.671662
udder,1,4.072178
udons,0,4.432504
ugali,0,4.499542
ugged,0,3.611589
uhlan,0,4.693053
uhuru,0,2.952093
ukase,0,4.859382
ulama,0,4.027270
ulans,0,4.969080
ulcer,1,5.082541
ulema,0,4.791348
ulmin,0,4.470006
ulnad,0,4.748445
ulnae,0,5.325174
ulnar,0,5.120932
ulnas,0,4.877023
ulpan,0,4.671414
ultra,1,5.067096
ulvas,0,4.334817
ulyie,0,4.928923
ulzie,0,4.412024
umami,0,3.596544
umbel,0,4.389499
umber,0,4.441901
umble,0,4.426484
umbos,0,3.927343
umbra,1,4.200444
umbre,0,4.528929
umiac,0,4.361570
umiak,0,4.112418
umiaq,0,3.687906
ummah,0,3.482753
ummas,0,3.602039
ummed,0,3.631665
umped,0,4.197331
umphs,0,3.679061
umpie,0,4.491127
umpty,0,3.901504
umrah,0,4.525014
umras,0,4.647009
unais,0,4.813303
unapt,0,4.757011
unarm,0,4.724235
unary,0,4.847549
unaus,0,3.992234
unbag,0,4.046348
unban,0,3.688010
unbar,0,4.663195
unbed,0,4.393977
unbid,0,4.065727
unbox,0,3.460850
uncap,0,4.350397
unces,0,4.731426
uncia,0,4.513943
uncle,1,4.916807
uncos,0,4.438877
uncoy,0,4.290421
uncus,0,3.518236
uncut,1,3.750109
undam,0,4.229227
undee,0,4.370068
under,1,4.858052
undid,1,3.620154
undos,0,4.368215
undue,1,3.963480
undug,0,3.163394
uneth,0,4.738131
unfed,1,4.277630
unfit,1,4.308716
unfix,0,3.323028
ungag,0,3.578363
unget,0,4.772961
ungod,0,4.140025
ungot,0,4.479160
ungum,0,3.082431
unhat,0,4.628132
unhip,0,4.068135
unica,0,4.643890
unify,1,4.016253
union,1,4.002153
unite,1,5.166095
units,0,4.725912
unity,1,4.565340
unjam,0,3.586718
unked,0,4.219329
unket,0,4.576355
unkid,0,3.914198
unlaw,0,4.306334
unlay,0,4.634340
unled,0,4.823968
unlet,0,5.163165
unlid,0,4.493996
unlit,1,4.836874
unman,0,3.723538
unmet,1,4.782640
unmew,0,4.099974
unmix,0,3.484322
unpay,0,4.329807
unpeg,0,4.315556
unpen,0,3.955395
unpin,0,3.638638
unred,0,4.939854
unrid,0,4.637172
unrig,0,4.464861
unrip,0,4.573947
unsaw,0,4.273860
unsay,0,4.590361
unsee,0,4.592958
unset,1,5.113571
unsew,0,4.438327
unsex,0,4.137721
unsod,0,4.453134
untax,0,4.034038
untie,1,5.101332
until,1,4.790429
untin,0,3.972238
unwed,1,4.236748
unwet,0,4.599357
unwit,0,4.278415
unwon,0,3.387617
unzip,1,3.543025
upbow,0,3.539913
upbye,0,4.100012
updos,0,4.150672
updry,0,4.142140
upend,0,4.451203
upjet,0,4.076019
uplay,0,4.443133
upled,0,4.633957
uplit,0,4.659098
upped,0,3.722189
upper,1,4.073646
upran,0,4.771840
uprun,0,3.753766
upsee,0,4.378204
upset,1,4.901914
upsey,0,4.505596
uptak,0,4.210737
upter,0,4.977307
uptie,0,4.925931
uraei,0,5.340463
urali,0,5.101547
uraos,0,5.159081
urare,0,4.913784
urari,0,4.393690
urase,0,5.591295
urate,0,5.667025
urban,1,4.736566
urbex,0,4.082912
urbia,0,4.644166
urdee,0,4.675749
ureal,0,5.371434
ureas,0,5.284916
uredo,0,4.943289
ureic,0,5.008459
urena,0,5.253048
urent,0,5.314059
urged,0,4.743952
urger,0,4.283996
urges,0,4.880120
urial,0,5.191531
urine,1,5.353582
urite,0,5.485223
urman,0,4.770447
urnal,0,5.100919
urned,0,5.039067
urped,0,4.797615
ursae,0,5.470296
ursid,0,4.767734
urson,0,4.966460
urubu,0,2.804743
urvas,0,4.494379
usage,1,4.878654
users,0,4.208052
usher,1,4.754501
using,1,4.225466
usnea,0,4.976762
usque,0,3.252839
usual,1,4.064902
usure,0,4.388237
usurp,1,3.704848
usury,0,3.764210
uteri,0,5.032076
utile,1,5.276972
utter,1,4.533868
uveal,0,4.559463
uveas,0,4.429529
uvula,0,3.475539
vacua,0,3.557832
vaded,0,3.924261
vades,0,4.649520
vagal,0,3.750064
vague,1,4.494037
vagus,0,4.031915
vails,0,4.724438
vaire,0,5.281091
vairs,0,4.826901
vairy,0,4.665189
vakas,0,3.428086
vakil,0,4.208873
vales,0,4.940150
valet,1,5.152000
valid,1,4.483596
valis,0,4.632313
valor,1,4.889824
valse,0,5.141192
value,1,4.878444
valve,1,4.161568
vamps,0,3.928997
vampy,0,3.772650
vanda,0,3.671352
vaned,0,4.743399
vanes,0,4.880736
vangs,0,4.200512
vants,0,4.611868
vaped,0,4.467872
vaper,0,4.823663
vapes,0,4.618230
vapid,1,4.156894
vapor,1,4.611434
varan,0,4.198195
varas,0,4.150358
vardy,0,4.341047
varec,0,4.938448
vares,0,5.070135
varia,0,4.146933
varix,0,4.019330
varna,0,4.133515
varus,0,4.561043
varve,0,4.304606
vasal,0,4.044865
vases,0,4.133640
vasts,0,3.861375
vasty,0,4.417383
vatic,0,4.462409
vatus,0,4.412849
vauch,0,4.147245
vault,1,4.707285
vaunt,1,4.620796
vaute,0,4.947234
vauts,0,4.503161
vawte,0,4.595908
vaxes,0,4.067442
veale,0,4.671106
veals,0,4.960449
vealy,0,4.755084
veena,0,4.271351
veeps,0,3.813285
veers,0,4.270605
veery,0,4.081420
vegan,1,4.505296
vegas,0,4.457609
veges,0,3.854542
vegie,0,4.002959
vegos,0,4.266428
vehme,0,3.650738
veils,0,4.771653
veily,0,4.554758
veins,0,4.661063
veiny,0,4.460796
velar,0,5.069203
velds,0,4.356165
veldt,0,4.566785
veles,0,4.242860
vells,0,3.945610
velum,0,4.162497
venae,0,4.487599
venal,0,4.898514
vends,0,4.295434
vendu,0,4.121423
veney,0,3.987506
venge,0,3.935891
venin,0,3.906097
venom,1,4.301093
vents,0,4.630295
venue,1,4.119202
venus,0,4.380067
verbs,0,4.342854
verge,1,4.156545
verra,0,4.322558
verry,0,3.927648
verse,1,4.546703
verso,1,4.853046
verst,0,5.031536
verts,0,4.837395
vertu,0,4.647694
verve,1,3.567978
vespa,0,4.453651
vesta,0,4.811824
vests,0,3.880715
vetch,0,4.305627
vexed,0,3.220283
vexer,0,3.566370
vexes,0,3.359452
vexil,0,3.931029
vezir,0,4.064453
vials,0,4.695019
viand,0,4.473520
vibes,0,4.316055
vibex,0,3.555350
vibey,0,4.140382
vicar,1,4.659635
viced,0,4.368028
vices,0,4.520355
vichy,0,3.671176
video,1,4.459020
viers,0,4.771158
views,0,4.075560
viewy,0,3.885881
vifda,0,3.737039
viffs,0,2.940264
vigas,0,4.183964
vigia,0,3.394456
vigil,1,3.410714
vigor,1,4.347258
vilde,0,4.601891
viler,0,4.903961
villa,1,3.841521
villi,0,2.901003
vills,0,3.708971
vimen,0,4.406718
vinal,0,4.611617
vinas,0,4.500750
vinca,0,4.328253
vined,0,4.521939
viner,0,4.848651
vines,0,4.671373
vinew,0,4.216522
vinic,0,3.379886
vinos,0,4.360705
vints,0,4.381715
vinyl,1,4.128576
viola,1,4.608192
viold,0,4.388077
viols,0,4.525704
viper,1,4.616124
viral,1,4.804423
vired,0,4.724729
vireo,0,4.872460
vires,0,4.870958
virga,0,4.352681
virge,0,4.654411
virid,0,3.642711
virls,0,4.565752
virtu,0,4.399221
virus,1,4.337460
visas,0,3.769958
vised,0,4.521967
vises,0,3.945503
visie,0,4.049314
visit,1,3.792091
visne,0,4.798709
vison,0,4.421248
visor,1,4.652564
vista,1,4.532476
visto,0,4.415722
vitae,0,5.028620
vital,1,4.696125
vitas,0,4.579089
vitex,0,3.985821
vitro,0,4.620100
vitta,0,3.874429
vivas,0,3.614001
vivat,0,3.837697
vivda,0,3.320625
viver,0,3.970462
vives,0,3.770744
vivid,1,2.526998
vixen,1,3.908253
vizir,0,3.058497
vizor,0,3.848255
vleis,0,4.680659
vlies,0,4.834038
vlogs,0,4.124707
voars,0,4.820153
vocab,0,4.044135
vocal,1,4.532295
voces,0,4.547622
voddy,0,3.153158
vodka,1,3.817521
vodou,0,3.273505
vodun,0,4.052340
voema,0,4.416330
vogie,0,4.526598
vogue,1,4.327756
voice,1,4.806762
voids,0,4.230191
voila,1,4.652134
voile,0,4.997313
voips,0,4.198840
volae,0,5.034398
volar,0,4.888110
voled,0,4.635955
voles,0,4.781132
volet,0,4.982989
volks,0,3.954480
volta,0,4.657001
volte,0,4.954159
volti,0,4.460211
volts,0,4.519181
volva,0,3.665621
volve,0,3.970331
vomer,0,4.577117
vomit,1,4.306153
voted,0,4.632256
voter,1,4.970862
votes,0,4.772878
vouch,1,3.987369
vouge,0,4.367028
voulu,0,3.501384
vowed,0,4.052764
vowel,1,4.348040
vower,0,4.393929
voxel,0,4.044951
vozhd,0,3.125812
vraic,0,4.666744
vrils,0,4.628832
vroom,0,3.659075
vrous,0,4.430288
vrouw,0,4.000906
vrows,0,4.070315
vuggs,0,2.951518
vuggy,0,2.791154
vughs,0,3.505761
vughy,0,3.348303
vulgo,0,3.922318
vulns,0,4.189686
vulva,0,3.422744
vutty,0,3.347850
vying,1,3.748605
waacs,0,3.960574
wacke,0,4.456262
wacko,0,3.999487
wacks,0,3.964499
wacky,1,3.785884
wadds,0,3.570142
waddy,0,3.406546
waded,0,4.026611
wader,0,4.964739
wades,0,4.753108
wadge,0,4.564864
wadis,0,4.430040
wadts,0,4.475045
wafer,1,4.717672
waffs,0,3.257111
wafts,0,4.232973
waged,0,4.533558
wager,1,4.873249
wages,0,4.671485
wagga,0,2.829943
wagon,1,4.389670
wagyu,0,3.779044
wahoo,0,3.689795
waide,0,4.947457
waifs,0,4.251612
waift,0,4.479920
wails,0,4.821867
wains,0,4.731253
wairs,0,4.915381
waist,1,5.010281
waite,0,5.283740
waits,0,4.821540
waive,1,4.597045
wakas,0,3.514561
waked,0,4.305503
waken,0,4.485401
waker,0,4.655754
wakes,0,4.450855
wakfs,0,3.630194
waldo,0,4.480988
walds,0,4.434164
waled,0,4.903889
waler,0,5.205866
wales,0,5.049027
walie,0,5.210695
walis,0,4.729467
walks,0,4.206269
walla,0,3.371243
walls,0,4.014122
wally,0,3.833897
walty,0,4.589965
waltz,1,3.991466
wamed,0,4.523831
wames,0,4.663087
wamus,0,4.114692
wands,0,4.382870
waned,0,4.847988
wanes,0,4.985682
waney,0,4.786922
wangs,0,4.294677
wanks,0,4.145570
wanky,0,3.967957
wanle,0,5.209839
wanly,0,4.540224
wanna,0,3.264939
wants,0,4.706615
wanty,0,4.533002
wanze,0,4.300857
waqfs,0,3.296199
warbs,0,4.435275
warby,0,4.277721
wards,0,4.593034
wared,0,5.033054
wares,0,5.174162
warez,0,4.407526
warks,0,4.366284
warms,0,4.521946
warns,0,4.854921
warps,0,4.568252
warre,0,4.702565
warst,0,5.123096
warts,0,4.923005
warty,1,4.749918
wases,0,4.239342
washy,0,4.166568
wasms,0,3.554849
wasps,0,3.601459
waspy,0,4.178382
waste,1,5.172850
wasts,0,3.957348
watap,0,3.900295
watch,1,4.404433
water,1,5.257439
watts,0,4.022231
wauff,0,3.177034
waugh,0,4.050593
wauks,0,4.017067
waulk,0,4.182195
wauls,0,4.585431
waurs,0,4.686187
waved,0,4.257142
waver,1,4.603644
waves,0,4.401908
wavey,0,4.209482
wawas,0,3.120299
wawes,0,4.078407
wawls,0,3.806301
waxed,0,4.027456
waxen,1,4.204272
waxer,0,4.371280
waxes,0,4.169668
wayed,0,4.550774
wazir,0,4.149920
wazoo,0,3.158856
weald,0,4.933870
weals,0,5.070909
weamb,0,4.294923
weans,0,4.993847
wears,0,5.153094
weary,1,4.979855
weave,1,4.085704
webby,0,3.203994
weber,0,4.136015
wecht,0,4.387563
wedel,0,4.224140
wedge,1,3.840376
wedgy,0,3.922783
weeds,0,3.954786
weedy,1,3.754891
weeke,0,3.151129
weeks,0,3.720533
weels,0,4.299755
weems,0,3.882060
weens,0,4.232052
weeny,0,4.036325
weeps,0,3.929702
weepy,0,3.735575
weest,0,4.475136
weete,0,3.716333
weets,0,4.287325
wefte,0,3.988321
wefts,0,4.263756
weids,0,4.530991
weigh,1,4.296422
weils,0,4.882192
weird,1,4.832344
weirs,0,4.969628
weise,0,4.569696
weize,0,3.675631
wekas,0,4.366816
welch,1,4.412026
welds,0,4.470417
welke,0,3.970866
welks,0,4.237551
welkt,0,4.440769
wells,0,4.053084
welly,0,3.832183
welsh,1,4.607336
welts,0,4.802102
wembs,0,3.904206
wench,1,4.349329
wends,0,4.405345
wenge,0,4.046366
wenny,0,3.719013
wents,0,4.739213
weros,0,4.897511
wersh,0,4.759109
wests,0,3.990852
wetas,0,4.958141
wetly,0,4.607755
wexed,0,3.337678
wexes,0,3.476842
whack,1,3.831611
whale,1,4.977591
whamo,0,4.131016
whams,0,4.095031
whang,0,4.110188
whaps,0,4.138952
whare,0,5.081010
wharf,1,4.197506
whata,0,3.883253
whats,0,4.493234
whaup,0,4.034878
whaur,0,4.553013
wheal,0,4.723042
whear,0,4.899172
wheat,1,4.815671
wheel,1,4.193628
wheen,0,4.108449
wheep,0,3.839595
wheft,0,4.122257
whelk,0,4.047450
whelm,0,4.201305
whelp,1,4.262594
whens,0,4.405880
where,1,4.326169
whets,0,4.458883
whews,0,3.475702
wheys,0,4.080221
which,1,3.309004
whids,0,3.974470
whiff,1,2.912696
whift,0,3.962036
whigs,0,3.902199
while,1,4.794578
whilk,0,3.906153
whims,0,3.895973
whine,1,4.695624
whins,0,4.223507
whiny,1,4.079235
whios,0,4.291619
whips,0,3.939389
whipt,0,4.155415
whirl,1,4.511336
whirr,0,3.886979
whirs,0,4.402090
whish,0,3.509196
whisk,1,3.860721
whiss,0,3.522334
whist,0,4.460356
white,1,4.774704
whits,0,4.295972
whity,0,4.142846
whizz,0,2.516555
whole,1,4.770259
whomp,0,3.680923
whoof,0,3.161475
whoop,1,3.362901
whoot,0,3.805896
whops,0,3.954429
whore,0,4.880875
whorl,0,4.540288
whort,0,4.662583
whose,1,4.741742
whoso,0,3.643046
whows,0,3.315815
whump,0,3.444242
whups,0,3.725332
whyda,0,3.806014
wicca,0,3.642529
wicks,0,3.748362
wicky,0,3.577909
widdy,0,3.188945
widen,1,4.599117
wider,1,4.763168
wides,0,4.555587
widow,1,3.375059
width,1,4.107863
wield,1,4.638261
wiels,0,4.802157
wifed,0,4.159498
wifes,0,4.311391
wifey,0,4.128154
wifie,0,3.678109
wifty,0,3.854640
wigan,0,4.323584
wigga,0,3.388027
wiggy,0,3.084542
wight,1,3.977578
wikis,0,3.157757
wilco,0,4.406026
wilds,0,4.225827
wiled,0,4.715051
wiles,0,4.866298
wilga,0,4.308849
wilis,0,3.745059
wilja,0,3.756297
wills,0,3.808014
willy,1,3.633092
wilts,0,4.556867
wimps,0,3.790708
wimpy,1,3.651085
wince,1,4.760934
winch,1,4.100160
winds,0,4.139028
windy,1,3.981980
wined,0,4.620423
wines,0,4.771666
winey,0,4.583850
winge,0,4.520559
wings,0,4.051471
wingy,0,3.904000
winks,0,3.910111
winna,0,3.804212
winns,0,3.663023
winos,0,4.461216
winze,0,4.051178
wiped,0,4.377799
wiper,0,4.731719
wipes,0,4.527804
wired,0,4.831652
wirer,0,4.374660
wires,0,4.980447
wirra,0,4.159817
wised,0,4.625763
wiser,1,4.982368
wises,0,4.049346
wisha,0,4.252010
wisht,0,4.301219
wisps,0,3.377972
wispy,1,3.963536
wists,0,3.734136
witan,0,4.731549
witch,1,4.174211
wited,0,4.711717
wites,0,4.855559
withe,0,4.667605
withs,0,4.170298
withy,0,4.030075
witty,1,3.655889
wived,0,4.048154
wiver,0,4.400930
wives,0,4.196705
wizen,0,4.003579
wizes,0,3.964727
woads,0,4.499152
woald,0,4.706640
wocks,0,3.792658
wodge,0,4.366287
woful,0,3.969979
wojus,0,3.437657
woken,1,4.316014
woker,0,4.482053
